 demo                      SWAT+ 2026-07-13        MODULAR Rev 2026.cb442f7c05fc3bfc34349c446010f452d2737c
 freq       soil_lyr  soil_depth        jday         mon         day          yr        unit                gis_id name                   cfmets1        cfstrs1        cfstrs2        efmets1        efstrs1        efstrs2       immmets1       immstrs1       immstrs2       mnrmets1       mnrstrs1       mnrstrs2        co2fmet        co2fstr         cfs1s2         cfs1s3         cfs2s1         cfs2s3         cfs3s1         efs1s2         efs1s3         efs2s1         efs2s3         efs3s1        imms1s2        imms1s3        imms2s1        imms2s3        imms3s1        mnrs1s2        mnrs1s3        mnrs2s1        mnrs2s3        mnrs3s1         co2fs1         co2fs2         co2fs3
                              mm                                                                                                          kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha
 day              10         750           2           1           2        1975           7                     1 hru0007            1.544164      1.3130300E-03  8.1699584E-03  0.1548359      8.7538947E-06  5.4468634E-05  8.5403919E-03  1.3016781E-04  4.4675724E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.887312      5.1062256E-03  0.1844668      3.4864617E-03  3.2692466E-02  3.9135949E-03  4.4333758E-03  1.1317015E-02  2.1389396E-04  3.2692261E-03  3.9135703E-04  4.4333783E-04  0.0000000E+00  0.0000000E+00  1.8971483E-04  6.3118030E-05  2.5723886E-05  1.1735907E-02  2.2181116E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1707362      4.4740744E-02  5.4185707E-03
 day              11         900           2           1           2        1975           7                     1 hru0007            1.112858      9.4604591E-04  5.8865058E-03  0.1088431      6.3072193E-06  3.9244904E-05  0.0000000E+00  8.6220745E-05  3.1082268E-04  2.7293041E-03  0.0000000E+00  0.0000000E+00   1.360160      3.6790669E-03  0.1329264      2.3602389E-03  2.2866951E-02  2.7511574E-03  3.1942555E-03  7.9050651E-03  1.4036224E-04  2.2365008E-03  2.7511374E-04  3.1241399E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7351419E-05  0.0000000E+00  8.7023126E-03  1.5451817E-04  5.0177565E-05  0.0000000E+00  7.0117530E-06  0.1283683      3.1311024E-02  3.9040905E-03
 day              12        1050           2           1           2        1975           7                     1 hru0007           0.5328959      4.5303002E-04  2.8188515E-03  4.8936084E-02  3.0203189E-06  1.8793084E-05  0.0000000E+00  3.8581642E-05  1.4453397E-04  4.4915490E-03  0.0000000E+00  0.0000000E+00  0.6513172      1.7617827E-03  6.3591756E-02  1.0143470E-03  1.0456690E-02  1.2675171E-03  1.5296232E-03  3.6845692E-03  5.8772275E-05  9.6024276E-04  1.2675062E-04  1.4046601E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4537014E-05  0.0000000E+00  4.2588050E-03  6.7931833E-05  8.5417239E-05  0.0000000E+00  1.2496384E-05  6.5438390E-02  1.4329587E-02  1.8695396E-03
 day              13        1200           2           1           2        1975           7                     1 hru0007           0.5398716      4.5897372E-04  2.8558355E-03  4.7100279E-02  3.0599463E-06  1.9039659E-05  0.0000000E+00  3.6982521E-05  1.4284895E-04  7.0276372E-03  0.0000000E+00  0.0000000E+00  0.6598431      1.7848974E-03  6.4427696E-02  1.0276810E-03  1.0593895E-02  1.2841485E-03  1.5496935E-03  3.6522094E-03  5.8256104E-05  9.2424836E-04  1.2841368E-04  1.3520067E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2477220E-05  0.0000000E+00  4.3941159E-03  7.0090173E-05  1.3513141E-04  0.0000000E+00  1.9768777E-05  6.6298604E-02  1.4517609E-02  1.8940701E-03
 day              14        1500           2           1           2        1975           7                     1 hru0007            1.097021      9.3267008E-04  5.8032810E-03  8.8618666E-02  6.2180488E-06  3.8690083E-05  0.0000000E+00  6.9124188E-05  2.7925920E-04  2.1371730E-02  0.0000000E+00  0.0000000E+00   1.340803      3.6270507E-03  0.1309262      2.0883926E-03  2.1527650E-02  2.6094934E-03  3.1491022E-03  7.1731629E-03  1.1441854E-04  1.7390300E-03  2.6094672E-04  2.5438835E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8322782E-05  0.0000000E+00  9.1738580E-03  1.4633144E-04  4.1371351E-04  0.0000000E+00  6.0521998E-05  0.1347281      2.9500954E-02  3.8489026E-03
 day              15        1800           2           1           2        1975           7                     1 hru0007            1.114457      9.4753085E-04  5.8957483E-03  8.5344113E-02  6.3171265E-06  3.9306571E-05  0.0000000E+00  6.6243905E-05  2.7588621E-04  2.6396967E-02  0.0000000E+00  0.0000000E+00   1.362115      3.6848427E-03  0.1330165      2.1217349E-03  2.1870688E-02  2.6510751E-03  3.1992816E-03  7.1111973E-03  1.1343014E-04  1.6748369E-03  2.6510464E-04  2.4499799E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3544661E-05  0.0000000E+00  9.4939079E-03  1.5143651E-04  5.1220821E-04  0.0000000E+00  7.4930314E-05  0.1368791      2.9971046E-02  3.9102333E-03
 day              16        2000           2           1           2        1975           7                     1 hru0007           0.7501622      6.3781632E-04  3.9686332E-03  5.5939049E-02  4.2522806E-06  2.6458625E-05  0.0000000E+00  4.3309214E-05  1.8307941E-04  1.9276969E-02  0.0000000E+00  0.0000000E+00  0.9168650      2.4803963E-03  8.9539759E-02  1.4282415E-03  1.4721930E-02  1.7845320E-03  2.1535484E-03  4.7275685E-03  7.5409065E-05  1.0978035E-03  1.7845123E-04  1.6058852E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.3965784E-06  0.0000000E+00  6.4491574E-03  1.0286998E-04  3.7437328E-04  0.0000000E+00  5.4766439E-05  9.2139885E-02  2.0174565E-02  2.6321150E-03
 day              -1          -1           2           1           2        1975           7                     1 hru0007            35.64147      3.0604333E-02  0.1914662       3.423234      3.0327932E-04  1.8454994E-03   2.055453      4.4562528E-03  1.1047479E-02  0.1753272      0.0000000E+00  0.0000000E+00   44.07697      0.1198334       4.223954      7.8658111E-02  0.7415894      8.8908233E-02  9.9990048E-02  0.2863041      5.3403196E-03  7.1124822E-02  8.8907294E-03  9.6466057E-03  0.0000000E+00  0.0000000E+00  4.4057183E-02  2.1646651E-03  5.9739500E-03  0.2461437      4.5755752E-03  3.0333360E-03  0.0000000E+00  3.5242311E-04   4.005122       1.015053      0.1222101    
 day               1          10           2           1           2        1975           8                     1 hru0008            1.443278      9.8229817E-04  6.8760854E-03  7.2163902E-02  4.9114908E-05  2.7504342E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.3032849E-02  4.3278927E-05  3.7171325E-04   2.164917      4.4203415E-03  4.0740289E-02  8.9941768E-04  9.2234956E-03  1.1041390E-03  7.7525078E-04  1.6296115E-03  3.5976707E-05  4.6117479E-04  1.1040609E-04  3.8762540E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.8143785E-09  0.0000000E+00  3.2856725E-03  7.2537339E-05  4.6110954E-04  0.0000000E+00  3.8762642E-05  5.0892979E-02  1.2622666E-02  9.4752881E-04
 day               2          25           2           1           2        1975           8                     1 hru0008           0.4918456      4.9101160E-04  3.0551769E-03  4.9732231E-02  1.8628221E-05  1.1590870E-04  8.6185031E-02  1.1705857E-04  1.3027372E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6011447      1.9094869E-03  4.9368296E-02  9.3307113E-04  8.6119249E-03  1.0309282E-03  1.1677517E-03  3.9780368E-03  7.5185730E-05  8.6119852E-04  1.0309355E-04  1.1677555E-04  0.0000000E+00  0.0000000E+00  1.5186322E-03  4.1066269E-05  2.0592248E-04  2.3939810E-03  4.5246750E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5693610E-02  1.1785709E-02  1.4272522E-03
 day               3          50           2           1           2        1975           8                     1 hru0008           0.8298235      8.2851457E-04  5.1551927E-03  8.3912045E-02  3.1432613E-05  1.9558036E-04  0.1329829      1.8512024E-04  2.1524448E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.014229      3.2219975E-03  8.3312325E-02  1.5746203E-03  1.4531494E-02  1.7395562E-03  1.9704271E-03  6.6392808E-03  1.2548378E-04  1.4531569E-03  1.7395651E-04  1.9704338E-04  0.0000000E+00  0.0000000E+00  2.3450102E-03  6.7542831E-05  3.1797666E-04  4.0794206E-03  7.7101911E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.7111028E-02  1.9886840E-02  2.4083001E-03
 day               4         100           2           1           2        1975           8                     1 hru0008            5.341774      4.6188291E-03  2.8739385E-02  0.5407311      3.0797837E-05  1.9163101E-04  0.6734300      1.0190413E-03  2.0308988E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.528835      1.7962117E-02  0.6579029      1.2434503E-02  0.1150580      1.3773528E-02  1.5601556E-02  5.0878219E-02  9.6160907E-04  1.1505821E-02  1.3773547E-03  1.5601605E-03  0.0000000E+00  0.0000000E+00  1.4646358E-02  4.9742847E-04  1.9860030E-03  3.3064060E-02  6.2491756E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6089325      0.1574608      1.9068569E-02
 day               5         150           2           1           2        1975           8                     1 hru0008            5.414732      4.6826159E-03  2.9136280E-02  0.5481633      3.1223200E-05  1.9427772E-04  0.5582455      9.2559005E-04  2.0029226E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.618007      1.8210175E-02  0.6670699      1.2607761E-02  0.1166475      1.3963805E-02  1.5817074E-02  5.0304502E-02  9.5076568E-04  1.1664726E-02  1.3963771E-03  1.5817124E-03  0.0000000E+00  0.0000000E+00  1.2170224E-02  4.7282036E-04  1.6502389E-03  3.4458853E-02  6.5127946E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6174172      0.1596361      1.9331979E-02
 day               6         200           2           1           2        1975           8                     1 hru0008            2.246358      1.9429682E-03  1.2089577E-02  0.2274335      1.2955530E-05  8.0612161E-05  0.1898115      3.4793705E-04  8.0915942E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.745548      7.5559868E-03  0.2768274      5.2320966E-03  4.8401032E-02  5.7940576E-03  6.5630367E-03  2.0374011E-02  3.8507310E-04  4.8400750E-03  5.7940243E-04  6.5630564E-04  0.0000000E+00  0.0000000E+00  4.1500740E-03  1.8366828E-04  5.6273193E-04  1.4690001E-02  2.7764411E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2562220      6.6238448E-02  8.0214897E-03
 day               7         300           2           1           2        1975           8                     1 hru0008            4.552516      3.9381483E-03  2.4504026E-02  0.4609540      2.6259229E-05  1.6339071E-04  0.2618527      5.9900380E-04  1.5625856E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.564188      1.5315019E-02  0.5611500      1.0605853E-02  9.8103046E-02  1.1743855E-02  1.3302475E-02  3.9525405E-02  7.4703852E-04  9.8101888E-03  1.1743717E-03  1.3302516E-03  0.0000000E+00  0.0000000E+00  5.7657119E-03  3.2701541E-04  7.8179338E-04  3.1215303E-02  5.8997585E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5193813      0.1342573      1.6258582E-02
 day               8         450           2           1           2        1975           8                     1 hru0008            6.836935      5.9128487E-03  3.6791060E-02  0.6921622      3.9426282E-05  2.4531910E-04  0.2181643      7.4785971E-04  2.2065258E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.356255      2.2994414E-02  0.8423622      1.5920822E-02  0.1472938      1.7632447E-02  1.9972613E-02  5.6137044E-02  1.0610019E-03  1.4729103E-02  1.7632118E-03  1.9972667E-03  0.0000000E+00  0.0000000E+00  4.8828181E-03  4.0683569E-04  6.6205370E-04  4.9562898E-02  9.3674927E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7796617      0.2015765      2.4410972E-02
 day               9         600           2           1           2        1975           8                     1 hru0008            3.919665      3.3574442E-03  2.0890765E-02  0.3946618      2.2385278E-05  1.3928619E-04  6.3582391E-02  3.7013026E-04  1.1912376E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.790701      1.3056729E-02  0.4745636      8.9693516E-03  8.3613284E-02  1.0009294E-02  1.1338258E-02  3.0224748E-02  5.7125412E-04  8.3612157E-03  1.0009160E-03  1.1338275E-03  0.0000000E+00  0.0000000E+00  1.4139321E-03  1.9258563E-04  1.9171718E-04  2.9127289E-02  5.5051193E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4392399      0.1144276      1.3857871E-02
 day              10         750           2           1           2        1975           8                     1 hru0008            1.582594      1.3456811E-03  8.3731245E-03  0.1586876      8.9715759E-06  5.5823122E-05  8.7546110E-03  1.3340470E-04  4.5786699E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.934281      5.2332035E-03  0.1890511      3.5731047E-03  3.3505425E-02  4.0109134E-03  4.5436211E-03  1.1598257E-02  2.1920951E-04  3.3505210E-03  4.0108876E-04  4.5436234E-04  0.0000000E+00  0.0000000E+00  1.9443291E-04  6.4687629E-05  2.6363618E-05  1.2027582E-02  2.2732378E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1749792      4.5853306E-02  5.5533145E-03
 day              11         900           2           1           2        1975           8                     1 hru0008            1.210762      1.0292551E-03  6.4042499E-03  0.1184185      6.8619684E-06  4.2696662E-05  0.0000000E+00  9.3804258E-05  3.3816093E-04  2.9681250E-03  0.0000000E+00  0.0000000E+00   1.479820      4.0026573E-03  0.1446155      2.5677911E-03  2.4878182E-02  2.9931315E-03  3.4752022E-03  8.6002126E-03  1.5270528E-04  2.4332090E-03  2.9931098E-04  3.3989194E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.0636602E-05  0.0000000E+00  9.4676074E-03  1.6810671E-04  5.4591103E-05  0.0000000E+00  7.6284923E-06  0.1396566      3.4064941E-02  4.2474698E-03
 day              12        1050           2           1           2        1975           8                     1 hru0008           0.6273168      5.3328939E-04  3.3182430E-03  5.7606798E-02  3.5554019E-06  2.2122485E-05  0.0000000E+00  4.5416818E-05  1.7013980E-04  5.2866749E-03  0.0000000E+00  0.0000000E+00  0.7667206      2.0739024E-03  7.4856535E-02  1.1940305E-03  1.2309201E-02  1.4920708E-03  1.8006121E-03  4.3372619E-03  6.9183312E-05  1.1303597E-03  1.4920579E-04  1.6535106E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7112397E-05  0.0000000E+00  5.0132475E-03  7.9965888E-05  1.0054966E-04  0.0000000E+00  1.4710269E-05  7.7030279E-02  1.6868223E-02  2.2007483E-03
 day              13        1200           2           1           2        1975           8                     1 hru0008           0.6356155      5.4036034E-04  3.3622398E-03  5.5453312E-02  3.6025442E-06  2.2415814E-05  0.0000000E+00  4.3540378E-05  1.6817928E-04  8.2732476E-03  0.0000000E+00  0.0000000E+00  0.7768633      2.1014004E-03  7.5850926E-02  1.2098920E-03  1.2472422E-02  1.5118559E-03  1.8244882E-03  4.2997571E-03  6.8585075E-05  1.0881376E-03  1.5118420E-04  1.5917471E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4689693E-05  0.0000000E+00  5.1732427E-03  8.2517981E-05  1.5909306E-04  0.0000000E+00  2.3274202E-05  7.8053549E-02  1.7091896E-02  2.2299301E-03
 day              14        1500           2           1           2        1975           8                     1 hru0008            1.292209      1.0985958E-03  6.8357051E-03  0.1043862      7.3242632E-06  4.5573179E-05  0.0000000E+00  8.1421655E-05  3.2894040E-04  2.5172919E-02  0.0000000E+00  0.0000000E+00   1.579366      4.2723166E-03  0.1542159      2.4598858E-03  2.5357476E-02  3.0737291E-03  3.7093358E-03  8.4491596E-03  1.3477185E-04  2.0484081E-03  3.0736977E-04  2.9964471E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1582498E-05  0.0000000E+00  1.0805836E-02  1.7236303E-04  4.8731361E-04  0.0000000E+00  7.1289076E-05  0.1586942      3.4749251E-02  4.5336327E-03
 day              15        1800           2           1           2        1975           8                     1 hru0008            1.313974      1.1171441E-03  6.9511170E-03  0.1006229      7.4479258E-06  4.6342637E-05  0.0000000E+00  7.8101926E-05  3.2527125E-04  3.1121403E-02  0.0000000E+00  0.0000000E+00   1.605968      4.3444489E-03  0.1568248      2.5015001E-03  2.5785636E-02  3.1256292E-03  3.7719670E-03  8.3840173E-03  1.3373277E-04  1.9746399E-03  3.1255954E-04  2.8885371E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5969184E-05  0.0000000E+00  1.1193302E-02  1.7854347E-04  6.0389587E-04  0.0000000E+00  8.8343164E-05  0.1613788      3.5335992E-02  4.6101823E-03
 day              16        2000           2           1           2        1975           8                     1 hru0008           0.8852125      7.5262936E-04  4.6830256E-03  6.6009641E-02  5.0177314E-06  3.1221432E-05  0.0000000E+00  5.1105286E-05  2.1603549E-04  2.2746593E-02  0.0000000E+00  0.0000000E+00   1.081926      2.9268914E-03  0.1056564      1.6853173E-03  1.7372014E-02  2.1057641E-03  2.5412075E-03  5.5785049E-03  8.8982284E-05  1.2954184E-03  2.1057407E-04  1.8949597E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7280496E-06  0.0000000E+00  7.6100333E-03  1.2138703E-04  4.4176367E-04  0.0000000E+00  6.4624881E-05  0.1087246      2.3806173E-02  3.1059205E-03
 day              -1          -1           2           1           2        1975           8                     1 hru0008            38.62461      3.3171631E-02  0.2071653       3.731099      3.0500451E-04  1.8672448E-03   2.193009      4.8385360E-03  1.2153442E-02  0.1686018      0.0000000E+00  0.0000000E+00   47.60877      0.1296011       4.554368      8.4369011E-02  0.7931641      9.5104702E-02  0.1081749      0.3109380      5.7805581E-03  7.7007353E-02  9.5103839E-03  1.0508881E-02  0.0000000E+00  0.0000000E+00  4.7087196E-02  2.3723766E-03  6.3848016E-03  0.2631683      4.8561720E-03  2.3083165E-03  0.0000000E+00  3.0863273E-04   4.293069       1.085662      0.1322137    
 day               1          10           2           1           2        1975           9                     1 hru0009            3.167446      2.4658041E-03  1.7260632E-02  0.1583723      1.0229828E-04  6.9042528E-04  0.0000000E+00  2.0991916E-05  0.0000000E+00  0.1610591      0.0000000E+00  2.5662768E-05   4.751170      1.1096120E-02  0.3935544      8.6884452E-03  9.3200676E-02  1.1156996E-02  7.8338040E-03  1.5742175E-02  3.4753780E-04  4.6600336E-03  1.1156313E-03  3.9169021E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.8219379E-08  0.0000000E+00  3.3019636E-02  7.2896993E-04  4.6594637E-03  0.0000000E+00  3.9169120E-04  0.4916301      0.1275483      9.5746489E-03
 day               2          25           2           1           2        1975           9                     1 hru0009            4.133709      3.6395371E-03  2.2645978E-02  0.4183521      3.9635674E-05  2.4662164E-04  0.7239744      9.6612913E-04  1.5781674E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.052311      1.4153743E-02  0.4977612      9.4077922E-03  8.7039970E-02  1.0419501E-02  1.1802387E-02  4.0109076E-02  7.5806997E-04  8.7040598E-03  1.0419575E-03  1.1802426E-03  0.0000000E+00  0.0000000E+00  1.5348927E-02  4.1505496E-04  2.0812782E-03  2.3960151E-02  4.5285182E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4607109      0.1191171      1.4425141E-02
 day               3          50           2           1           2        1975           9                     1 hru0009            6.976389      6.1431858E-03  3.8224243E-02  0.7060983      6.6901281E-05  4.1627436E-04   1.117371      1.5387880E-03  2.6298773E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.526698      2.3890158E-02  0.8402656      1.5881196E-02  0.1469157      1.7587187E-02  1.9921364E-02  6.6962123E-02  1.2655981E-03  1.4691649E-02  1.7587283E-03  1.9921430E-03  0.0000000E+00  0.0000000E+00  2.3708778E-02  6.8287121E-04  3.2148494E-03  4.0878028E-02  7.7260321E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7777210      0.2010591      2.4348335E-02
 day               4         100           2           1           2        1975           9                     1 hru0009            6.552765      5.6659942E-03  3.5255063E-02  0.6633204      3.7780221E-05  2.3507683E-04  0.8261190      1.2500966E-03  2.4913468E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.008936      2.2034418E-02  0.8070674      1.5253744E-02  0.1411436      1.6896212E-02  1.9138686E-02  6.2413946E-02  1.1796367E-03  1.4114379E-02  1.6896233E-03  1.9138746E-03  0.0000000E+00  0.0000000E+00  1.7967470E-02  6.1020977E-04  2.4363364E-03  4.0561348E-02  7.6661806E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7469941      0.1931598      2.3391727E-02
 day               5         150           2           1           2        1975           9                     1 hru0009            6.647052      5.7484275E-03  3.5767969E-02  0.6729248      3.8329927E-05  2.3849714E-04  0.6853009      1.1362752E-03  2.4588129E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.124175      2.2354987E-02  0.8189132      1.5477632E-02  0.1431976      1.7142098E-02  1.9417189E-02  6.1755329E-02  1.1671887E-03  1.4319729E-02  1.7142058E-03  1.9417249E-03  0.0000000E+00  0.0000000E+00  1.4940565E-02  5.8044214E-04  2.0258876E-03  4.2303883E-02  7.9955219E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7579582      0.1959708      2.3732122E-02
 day               6         200           2           1           2        1975           9                     1 hru0009            2.252158      1.9480353E-03  1.2121100E-02  0.2280241      1.2989318E-05  8.0822370E-05  0.1902980      3.4884419E-04  8.1126922E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.752637      7.5756893E-03  0.2775549      5.2458458E-03  4.8527271E-02  5.8091693E-03  6.5801530E-03  2.0427551E-02  3.8608498E-04  4.8526991E-03  5.8091362E-04  6.5801729E-04  0.0000000E+00  0.0000000E+00  4.1608913E-03  1.8414715E-04  5.6419865E-04  1.4729127E-02  2.7838364E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2568953      6.6411205E-02  8.0424100E-03
 day               7         300           2           1           2        1975           9                     1 hru0009            4.568372      3.9520008E-03  2.4590220E-02  0.4625686      2.6351609E-05  1.6396552E-04  0.2627554      6.0111069E-04  1.5680820E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.583566      1.5368890E-02  0.5631398      1.0643461E-02  9.8448247E-02  1.1785178E-02  1.3349281E-02  3.9665561E-02  7.4968749E-04  9.8447101E-03  1.1785041E-03  1.3349321E-03  0.0000000E+00  0.0000000E+00  5.7859970E-03  3.2816583E-04  7.8454392E-04  3.1326901E-02  5.9208513E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5212230      0.1347297      1.6315788E-02
 day               8         450           2           1           2        1975           9                     1 hru0009            6.869172      5.9410152E-03  3.6966305E-02  0.6954446      3.9614108E-05  2.4648770E-04  0.2191740      7.5142214E-04  2.2170360E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.395655      2.3103943E-02  0.8464069      1.5997268E-02  0.1479955      1.7716454E-02  2.0067764E-02  5.6406599E-02  1.0660965E-03  1.4799275E-02  1.7716122E-03  2.0067818E-03  0.0000000E+00  0.0000000E+00  4.9060816E-03  4.0877413E-04  6.6520739E-04  4.9801741E-02  9.4126340E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7834054      0.2025369      2.4527268E-02
 day               9         600           2           1           2        1975           9                     1 hru0009            3.942410      3.3770399E-03  2.1012686E-02  0.3969594      2.2515937E-05  1.4009912E-04  6.3943863E-02  3.7229049E-04  1.1981898E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.818501      1.3132932E-02  0.4773462      9.0219444E-03  8.4101327E-02  1.0067718E-02  1.1404437E-02  3.0401975E-02  5.7460374E-04  8.4100179E-03  1.0067582E-03  1.1404455E-03  0.0000000E+00  0.0000000E+00  1.4221864E-03  1.9370986E-04  1.9283616E-04  2.9298160E-02  5.5374129E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4418154      0.1150955      1.3938758E-02
 day              10         750           2           1           2        1975           9                     1 hru0009            1.592867      1.3544365E-03  8.4276060E-03  0.1597190      9.0299491E-06  5.6186356E-05  8.8101327E-03  1.3427266E-04  4.6084617E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.946838      5.2672536E-03  0.1902835      3.5963987E-03  3.3723455E-02  4.0370137E-03  4.5731873E-03  1.1673869E-02  2.2063858E-04  3.3723239E-03  4.0369877E-04  4.5731902E-04  0.0000000E+00  0.0000000E+00  1.9569788E-04  6.5108587E-05  2.6535097E-05  1.2105976E-02  2.2880553E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1761200      4.6151686E-02  5.5894512E-03
 day              11         900           2           1           2        1975           9                     1 hru0009            1.132482      9.6272473E-04  5.9902836E-03  0.1107623      6.4184155E-06  3.9936782E-05  0.0000000E+00  8.7740817E-05  3.1630244E-04  2.7771890E-03  0.0000000E+00  0.0000000E+00   1.384145      3.7439282E-03  0.1352693      2.4018409E-03  2.3270080E-02  2.7996583E-03  3.2505684E-03  8.0444012E-03  1.4283629E-04  2.2759286E-03  2.7996380E-04  3.1792163E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8009894E-05  0.0000000E+00  8.8557061E-03  1.5724184E-04  5.1062554E-05  0.0000000E+00  7.1353861E-06  0.1306310      3.1863015E-02  3.9729173E-03
 day              12        1050           2           1           2        1975           9                     1 hru0009           0.5319261      4.5220368E-04  2.8137097E-03  4.8847027E-02  3.0148099E-06  1.8758803E-05  0.0000000E+00  3.8511265E-05  1.4427034E-04  4.4832453E-03  0.0000000E+00  0.0000000E+00  0.6501319      1.7585690E-03  6.3475542E-02  1.0124933E-03  1.0437614E-02  1.2652047E-03  1.5268329E-03  3.6778357E-03  5.8664868E-05  9.5849106E-04  1.2651939E-04  1.4020980E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4510486E-05  0.0000000E+00  4.2510265E-03  6.7807792E-05  8.5261359E-05  0.0000000E+00  1.2473582E-05  6.5318801E-02  1.4303446E-02  1.8661291E-03
 day              13        1200           2           1           2        1975           9                     1 hru0009           0.5389108      4.5815518E-04  2.8507414E-03  4.7016460E-02  3.0544893E-06  1.9005698E-05  0.0000000E+00  3.6916565E-05  1.4259413E-04  7.0150085E-03  0.0000000E+00  0.0000000E+00  0.6586688      1.7817139E-03  6.4312555E-02  1.0258444E-03  1.0574996E-02  1.2818577E-03  1.5469291E-03  3.6456827E-03  5.8151985E-05  9.2259957E-04  1.2818459E-04  1.3495950E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2454970E-05  0.0000000E+00  4.3862686E-03  6.9965012E-05  1.3489032E-04  0.0000000E+00  1.9733503E-05  6.6180117E-02  1.4491711E-02  1.8906912E-03
 day              14        1500           2           1           2        1975           9                     1 hru0009            1.095198      9.3111722E-04  5.7936171E-03  8.8471413E-02  6.2076961E-06  3.8625658E-05  0.0000000E+00  6.9009104E-05  2.7879415E-04  2.1335974E-02  0.0000000E+00  0.0000000E+00   1.338575      3.6210110E-03  0.1307077      2.0849076E-03  2.1491794E-02  2.6051472E-03  3.1438572E-03  7.1611926E-03  1.1422760E-04  1.7361336E-03  2.6051211E-04  2.5396465E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8292252E-05  0.0000000E+00  9.1585647E-03  1.4608751E-04  4.1302433E-04  0.0000000E+00  6.0421211E-05  0.1345033      2.9451819E-02  3.8424921E-03
